Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
873,@DanaBecker,Dana Becker,26-Apr,"I feel like most stadiums and arenas, real fans will still call it Yawkey Way. #BostonStrong",[],No Video
874,@AL_559,No Name,26-Apr,There’s 5 starters bitch not 4 #C-UsRise #BostonStrong,[],No Video
875,@StanleyLucic17,Stanley beauregard,26-Apr,They don't quit !!! #BostonStrong,[],No Video
876,@aboyko62,No Name,26-Apr,"@joannewilder @kidparker @JohnDerringer T.O. & Ham have a CFL rivalry, T.O & Boston have NHL rivalry BUT when one City hurts we all stand together #Hamiltonstrong #Bostonstrong #Torontostrong",[],No Video
877,@elijahsievert,Daniel Sievert,26-Apr,"Exactly 5 years ago today; I stopped in Lincoln, Nebraska. #Bostonstrong 
I was driving to Boston after the marathon bombings with Jake & Emerson. https://pin.it/3uyieugkygulmz",[],No Video
878,@JamieOconnell24,No Name,26-Apr,This is exactly how we all feel today #BruinsFam Onto Tampa now! #WeWantTheCup #StanleyCup  #NHLBruins #BostonStrong #GoBruinsGo ,https://pbs.twimg.com/media/Dbtnl61VwAEfIVn.jpg,No Video
879,@Kn1ghtOfCydonia,Steven Duffield,26-Apr,I love it that Boston did the double over Toronto last night @RedSox @NHLBruins #MLB #NHL #BostonStrong,[],No Video
880,@GangstahBH,No Name,26-Apr,Continuing heavily modded Rimworld in a bit. Also Go Bruins! #bostonstrong,https://pbs.twimg.com/card_img/1729434121561047040/qWIbFK3N.jpg,No Video
881,@itsurboydee,Danferd Aiello,26-Apr,"#BostonStrong 2013 = @RedSox World Series Champs
#HoustonStrong 2017 = @astros World Series Champs
#TorontoStrong 2018 = @Raptors........

Not saying just saying 
#WeTheNorth",[],No Video
882,@ab905,No Name,26-Apr,Hard fought series! Good luck to the @NHLBruins #BostonStrong #TorontoStrong,[],No Video
883,@AlMonitor,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAHb7FUWsAAqRxR.jpg,No Video
884,@DrTraceyPC,Tracey Pakstis,26-Apr,Marchand is the Special Sauce of the @NHLBruins #Black #Gold #BostonStrong #Agitator ,https://pbs.twimg.com/profile_images/1664359918365712388/XHKF4rZP_bigger.jpg,https://pbs.twimg.com/amplify_video_thumb/989209024884367360/img/OTjaX6znVahGmBBf.jpg
885,@BlairCrgn,Blair W Carrigan,26-Apr,"@JulieGrauert @ShiriSpear @NewsHopkins @Daniel_Miller8 @boston25
 #BostonStrong #TorontoStrong   
Well done Bruins!!   Have a great day Boston!! 
 (Let's hope for a Celtics/Raptors series!)  ",https://pbs.twimg.com/media/DbsKFtNWkAAKJKB.jpg,No Video
886,@ksotoole,Kevin S,26-Apr,@MapleLeafs Get enough Clam Chowder??? ROFLMAO #BostonStrong,[],No Video
887,@sportsbargals,The Sports Bar,26-Apr,Congratulations to the @BostonBruinsNHL. It looks like all of those trades & pickups worked out for u... #StanleyCupPlayoffs #stanleycup #boston bruins #hockey #NHL #MapleLeafs #thasportsbar #bostonstrong,[],No Video
888,@shoptemu,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAL3EPIW4AAYY9S.jpg,No Video
889,@CarbonProtocol,Sean Connors,25-Apr,My thoughts a prayers to the City of Toronto @MapleLeafs great series with the @NHLBruins #TorontoStong #bostonstrong,[],No Video
890,@camhighpg17,Cameron High,25-Apr,The Bruins advance to Round 2 of the #StanleyCup playoffs! #BostonStrong #Bruins https://instagram.com/p/BiBLIW_l6sy/,[],No Video
891,@mrdjenk,Dennis Jenkins,25-Apr,Boston wins game 7 against Toronto!   Bruins fans all around us!  #Bostonstrong,https://pbs.twimg.com/media/DbrYVbgU8AAq0kn.jpg,No Video
892,@thatirishkid617,No Name,25-Apr,"oh, right, also, YAY #BRUINS! #BostonStrong baby, go get us a cup homies",[],No Video
893,@TheMLSchoonover,No Name,25-Apr,"@NHL @NHLBruins @MapleLeafs 

Doesn’t matter if you are #BostonStrong or #TorontoStrong . . . At the end of the day, we’re all simply #Strong!  #StandWitness
#StanleyCup #BOSvsTOR #TORvsBOS #NHLBruins #TMLTalk",[],No Video
894,@rjsbirdphoto,Jay Smithaka rjsbirdphotography,25-Apr,"To celebrate the #bostonbruins series win over the team I despise the most, here is a shot of #TDGarden I took when I visited #Boston in 2015!!! #bostonstrong",https://pbs.twimg.com/media/DbrVDOUUwAIs3yc.jpg,No Video
895,@TheMLSchoonover,No Name,25-Apr,"Thanks! As a Bruins fan, it feels AH-MAZE-ING to hear a Toronto fan use these words in a sentence.  Good luck to the Leafs next year! 

Doesn’t matter if you are #BostonStrong or #TorontoStrong . . . At the end of the day, we’re all simply #Strong! ",[],No Video
896,@OlivianaCouture,No Name,25-Apr,The #Bruins just won an incredible game! Celebrate in style with this Boston Bruins Bling Scarf!  #WeWon #gobruinsgo #NHLBruins #NHL #NHLPlayoffs #StanleyCupPlayoffs #BostonStrong #Bruins #BruinsFam #BruinProud #bruinstraditions #hockey http://etsy.me/2ABfF3f,[],No Video
897,@jonah_corby,No Name,25-Apr,Nobody likes the Leafs to begin with. Lol. Congrats to the Bruins  They continue to go through. #BostonStrong . I still predict theyre gunna make it to the Finals. #StanleyCup #Playoffs,[],No Video
898,@fredunderhill,Charlie Bierwirth,25-Apr,@RedSox Won!!!! @NHLBruins Won!!!!! It's a great night for Boston sports!!!! #BostonStrong #GoSox #WateringWednesday,https://pbs.twimg.com/ext_tw_video_thumb/989333583511764992/pu/img/vXi1AlM7LB4E4U6u.jpg,https://pbs.twimg.com/ext_tw_video_thumb/989333583511764992/pu/img/vXi1AlM7LB4E4U6u.jpg
899,@HazardAJS,No Name,25-Apr,LETS FUCKING GOOOO #BRUINS!!!!! YESSSSS #BostonStrong #NHLBruins !!!!!!  ROUND 2 HERE WE COME!!! #WeWantTheCup,[],No Video
900,@flmmkr,No Name,25-Apr,Thank you @NHLBruins. Now on to Tampa! @gorddownie #wonitforGord #wonitformybestieadam #lovethatdirtywater #BostonStrong #bruinswin #youmeandthebs,https://pbs.twimg.com/media/DbrQb5PU8AIP50z.jpg,No Video
901,@ft_content,FT Partner Content,No Date,No Tweet Contents,https://pbs.twimg.com/media/F8z3WrmW4AA8U89.jpg,No Video
902,@polarp1,Polar P,25-Apr,"Good job pointing it out. More reason for me not to care about him. But the bombing was real, and it’s ironic that you are spending so much time whining about a guy who made himself bigger than the real issue. #BostonStrong",[],No Video
903,@cbrinstone33,Chad Brinson,25-Apr,2 U’s 2 K’s on to round 2 #BostonStrong #Bruins,[],No Video
904,@KoPete13,No Name,25-Apr,One can only hope the Bruins plane crashes on the way to Tampa #wishfulthinking #bostonstrong,[],No Video
905,@Southpaw55555,Russ Harris,25-Apr,We had them all the way.  On to the next one. #BostonStrong https://instagram.com/p/BiBFDyVgO7L/,[],No Video
906,@NasdaqExchange,Nasdaq Exchange,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1521140484512620544/Ev6EIPlD_bigger.jpg,No Video
907,@towertwelve,No Name,25-Apr,"Andersen saw his shadow, so it will be 50 more years of drought in T.O. #Bruins #BostonStrong",[],No Video
908,@RoseSPerkins,Rose S Perkins,25-Apr,Way to go @NHLBruins - well deserved win!! #BostonStrong,[],No Video
909,@vinn_lauricella,No Name,25-Apr,I love how half of you guys were trashing the bruins like two days ago if you don’t love them when they lose don’t love them when they win #BostonBruins #BostonStrong,[],No Video
910,@shoptemu,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAJrzwgWQAANx6U.jpg,No Video
911,@JMRamos1701D,John Ramos,25-Apr,Boston Victory!! #BruinsWin!!! #NHLBruins #BostonStrong (Sweet Caroline),https://pbs.twimg.com/tweet_video_thumb/DbrNNkkU0AEs2f0.jpg,https://pbs.twimg.com/tweet_video_thumb/DbrNNkkU0AEs2f0.jpg
912,@Murphykam123,Kam Murphy,25-Apr,When the bruins want to step up they know how to! #roadtocup #BostonStrong,[],No Video
913,@jacleen55,Jacalyn Costa,25-Apr,#BostonBruins and the #RedSox both won tonight. #BostonStrong,[],No Video
914,@dasilva929,Pete Dasilva,25-Apr,@stoolpresidente in the spring the leafs fall #letsgoo #Bostonstrong #wewantthecup,[],No Video
915,@mrwatts007,John Dillon Watts,25-Apr,Let’s goooo. Moving on. B’s taking care of business. Gotta take this momentum into the next round vs the Lightning. Should be a lot more scoring. #BecauseItsTheCup #BostonStrong @NHLBruins,[],No Video
916,@culiosa,Carl Vesterlind,25-Apr,four straight to win it!! #neverforget #bostonstrong https://instagram.com/p/BiBEfGeh0G4idt96jXqohN5lb_XstKTPcjscdg0/…,[],No Video
917,@ThruTheBridle,No Name,25-Apr,"All the’s are brown....
#BostonStrong",[],No Video
919,@JamieOconnell24,No Name,25-Apr,Game 7 2013 1st round Vs us = Leafs Choked! Game 7 2018 Vs us = Leafs Choke.....AGAIN!!! Haha! See yeah Leafs! #WeWantTheCup #StanleyCup #BostonStrong #Game7 #BruinsFam ,[],No Video
920,@thehockeyhorn,The Hockey Horn,25-Apr,"#Bruins fans, out this awesome deal available on Amazon Prime! #WEWANTTHECUP playoffs T-Shirt.  LINK https://amazon.com/dp/B07C6LB61R?customId=B07537TZ5L&th=1… … …  #bostonstrong #BOSvsTOR #Game7 #GoBruins #stanleycupplayoffs #StanleyCup #BostonBruins",https://pbs.twimg.com/media/DbrMnOZX0AAwINm.jpg,No Video
921,@KyndelLynne,s becky,25-Apr,Literally crying  #BostonStrong #BOSvsTOR #Game7,https://pbs.twimg.com/media/DbrLFvnXcAA1MOv.jpg,No Video
922,@JamieOconnell24,No Name,25-Apr,"Woah, we're half way there
Woah, livin' on a prayer
Take my hand, we'll make it I swear
Woah, livin' on a prayer
Livin' on a prayer! #NHLBruins #WeWantTheCup #StanleyCupPlayoffs #BostonStrong #Game7 #BonJovi ",[],No Video
923,@swisstech,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/card_img/1730155095692656640/XteWC-Ut.jpg,No Video
924,@JamieOconnell24,No Name,25-Apr, The Rookie!!!  Anderson's fading for sure!!!! DeBrusk coming up huge for us!! #WeWantTheCup #StanleyCupPlayoffs #NHLBruins #BruinsFam #Game7 #BostonStrong,[],No Video
925,@Seth_Duffey,Seth Duffey,25-Apr,This game is nuts!! With Red Sox on the iPad...#bostonstrong — watching Toronto Maple Leafs vs Boston Bruins,[],No Video
926,@JShady72,J Shady,25-Apr,Time for some game 7 hockey. Let's go #Bruins! #BostonStrong,[],No Video
927,@JackieLabrecque,Jackie Labrecque,25-Apr,"It was an honor to meet Jessica, Patrick, and @rescueboston and tell their important story. And my kid loves the book... such important lessons  #LiveOnK2 #BostonStrong
http://katu.com/news/local/couple-who-survived-boston-marathon-bombing-authors-new-childrens-book…",[],No Video
928,@wanderprints,Wander Prints,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_7UPCvbwAAlkW2.jpg,No Video
929,@mschoen005,Mike Schoen,25-Apr,Hey! @NHLBruins let’s see a little more heart and grit this 3rd period. #letsgoo #BostonStrong,[],No Video
930,@Adopt_A_Rescue,No Name,25-Apr,As of this moment @mookiebetts made the @BlueJays his bitch! #BostonStrong #BostonRedSox,[],No Video
931,@silvermoone,Silver Lyons,25-Apr,Hubby has taken over control of the telly tonight with Game 7 of the #Bruins #NHL18 . He loves hockey. I am challenged by the swiftness of the puck to easily follow! #BostonStrong,[],No Video
932,@laurenetrim,Laurene Trim,25-Apr,Go Bruins!!!!! #BRUINS #bostonstrong,[],No Video
933,@tleopizzo11,Tyler J,25-Apr,truest thing i’ve ever read #bostonstrong #bostoholic,[],No Video
934,@pharmermlb,No Name,25-Apr,"Let’s go @nhlbruins pull out this #game7 ! 
#playoffhockey #bostonstrong #hockeyseason… https://instagram.com/p/BiA5pfXlucs/",[],No Video
935,@nerobabss,moody bog jones,25-Apr,Love that both teams are taking on Toronto rn though  #BostonStrong,[],No Video
936,@JamieOconnell24,No Name,25-Apr, Thank you Bergy  #KeepCalmAndBergeron #NHLBruins lead 3-2 at 1st intermission #WeWantTheCup #StanleyCupPlayoffs #BruinsFam #BostonStrong #Game7,https://pbs.twimg.com/media/Dbqy8wDX0AAmf_h.jpg,No Video
937,@wanderprints,Wander Prints,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAAbyGWaEAAgVWz.jpg,No Video
938,@sarita_santos1,No Name,25-Apr,Let’s go @NHLBruins #Bruins #StanleyCupPlayoffs #BostonStrong,https://pbs.twimg.com/ext_tw_video_thumb/989293359813378049/pu/img/_2kQ66y3lcTegG-5.jpg,https://pbs.twimg.com/ext_tw_video_thumb/989293359813378049/pu/img/_2kQ66y3lcTegG-5.jpg
939,@wingnutfarm,No Name,25-Apr,I’m so sorry that you or anyone else has to experience this. Hang on. @BostonRedSoxPR @RedSox #BostonStrong,[],No Video
940,@RidaRainbow,Jean Bickmire,25-Apr,Boston knows about attacks so I can believe would sympathize #BostonStrong #TorontoStrong,[],No Video
941,@gaz2002,Gary Zee,25-Apr,"Hey Beantown - only 9 seconds of #TorontoStrong silence? #Leafs #TMLtalk 

Thinking we in Canada  remembered a much longer moment for #BostonStrong",[],No Video
942,@shoptemu,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAJv_PkWwAAQPTM.jpg,No Video
943,@rogerjreis,Rogerio Reis Jr,25-Apr,Game 7  #LetsGoBruins #BostonStrong — watching Toronto Maple Leafs vs Boston Bruins,[],No Video
944,@KristenBynoe,Kristen Bynoe,25-Apr,The @NHLBruins holding a moment of silence for the tragedy in #Toronto was classy and appreciated from a city that has experienced similar event #TorontoStrong #BostonStrong #TMLtalk @MapleLeafs,[],No Video
945,@JimBelonzo,Jimmy B,25-Apr,All Class from Boston. #TorontoStrong #BostonStrong,[],No Video
946,@gaz2002,Gary Zee,25-Apr,but only 9 seconds of #TorontoStrong silence? Thinking we in Canada  remembered a much longer period for #BostonStrong,[],No Video
947,@IDAdvance,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-z8TMWWgAAZOqg.jpg,No Video
948,@nmillman,No Name,25-Apr,I never thought I would say this...but nicely done @NHLBruins.  #TorontoStrong #BostonStrong,[],No Video
949,@CharlesRosaMMA,Charles Rosa,25-Apr,Who’s watching? Let’s go @NHLBruins @Bmarch63 Game 7!!!  @ufc @danawhite #playoffs #Hockey #BostonStrong,[],No Video
950,@bignumber55,just a dude,25-Apr,@NHLBruins very classy well done! #TorontoStong #BostonStrong,[],No Video
951,@CamilleP,No Name,25-Apr,"@Workbar event great conversation on social innovation! @Trishofthetrade mentor, connect, network - everyone has things to give!  #BostonStrong,  @BostonChamber",[],No Video
952,@musicsmith14,Jeremy Smith,25-Apr,2013: #Bruins beat us in game 7 for #BostonStrong. 2018: #Leafs win game 7 for #TorontoStrong??? Game 7 2018 version starts NOW.,[],No Video
953,@WinnebagoRVs,No Name,25-Apr,Maybe when every Boston team loses at all of the sports?  #beantown #boston #BostonStrong #winnebago,[],No Video
954,@Jamessoxfan,No Name,25-Apr,First Sox game of the year #bostonstrong @hanleyramirez @jdmartinez14 @mookiebetts rafael.devers… https://instagram.com/p/BiAuGhmHMDC/,[],No Video
955,@KareemLBonner,Kareem Bonner,25-Apr,It's cool our Toronto teams are playing the Boston Bruins and Red Sox tonight. Let's not forget the victims from the Boston Marathon bombing a few years ago. They used sports was a great way to bond the city and help people recover. #torontostrong #bostonstrong,[],No Video
956,@usparkpolicepio,No Name,25-Apr,"Chief MacLean sends a shout out to Commissioner Evans and his amazing staff @bostonpolice for their pride, professionalism, and perseverance during the #BostonMarathon. Particularly Cecil Jones, Stephen Romano, and John Boyle. Thank you for all you do to keep #BostonStrong",https://pbs.twimg.com/media/Da8O-g6WkAMni9B.jpg,No Video
957,@TUVIZO,No Name,25-Apr,This @bostonmarathon runner details his experience and provides us with tips during the famed marathon https://medium.com/@fdestin/running-the-boston-marathon-a784e3064549… #marathon #BostonStrong,[],No Video
958,@MemorableKeeps,Memorable Keeps,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1717261045847171072/img/m5bZSo36xEGEHeBX.jpg,https://pbs.twimg.com/amplify_video_thumb/1717261045847171072/img/m5bZSo36xEGEHeBX.jpg
959,@crazy4TVD,No Name,25-Apr,Here’s to my boys let’s go @NHLBruins  love you guys!!! #bostongirl #bostonstrong #hardcorebruinfan,[],No Video
960,@codylarkin23,Cody Larkin,25-Apr,“This is our fucking city” -David Ortiz. Listening to that speech gives me chills every damn time. #BostonStrong,[],No Video
961,@esheilajon,Sheila English,25-Apr,Game 7 with mini me!  Go Bruins! #gobruins #boston #bostonstrong #bostonbruins #instalike… https://instagram.com/p/BiAlumYFtdb/,[],No Video
962,@RealTweeterCluB,Tweeter Peter,25-Apr,@TheSteveBoucher Steeeve! Best Wishes To You and your @NHLBruins #TorontoStrong #BostonStrong #OneLove,[],No Video
963,@dederoom,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1727676328290512896/img/ShZCXmoEucAW5pNI.jpg,https://pbs.twimg.com/amplify_video_thumb/1727676328290512896/img/ShZCXmoEucAW5pNI.jpg
964,@GenevieveReaume,Genevieve Reaume,25-Apr,This is amazing. Truly amazing. I can't wait to hear more tonight #LiveOnK2 at 4 p.m. #BostonStrong #BostonMarathon,https://pbs.twimg.com/media/DbpeO5yWkAAUBAX.jpg,No Video
965,@JackieLabrecque,Jackie Labrecque,25-Apr,"They survived the #Boston marathon bombing and wrote a book that teaches kids about perseverance, overcoming obstacles, and disabilities. (It’s great!) Meet Jessica, Patrick & Rescue at Barnes & Noble in #Clackamas at 6PM + story #LiveOnK2 at 4PM.
#BostonStrong @rescueboston",https://pbs.twimg.com/media/DbpeO5yWkAAUBAX.jpg,No Video
966,@dermduo,No Name,25-Apr,"Cheers to you Rebecca McLaughlin, as you crushed Marathon #11 at Boston last week on 4/16! 

A mother of FOUR, a #wife, an #athlete & a true #WARRIOR! 
#BostonMarathon2018 #womenwarriors #womenruntheworld #finishline #marathonrunner #runnerscommunity #bostonstrong",https://pbs.twimg.com/media/Dbo6E1TV4AAvMBQ.jpg,No Video
967,@davidleejensen,David Lee Jensen,25-Apr,“I got this.” @smart_ms3 Toughest assist of the year. #nevergiveup  #bostonstrong celtics @nba… https://instagram.com/p/Bh_upiwFvXJ/,[],No Video
968,@simonshaykhet,Simon Shaykhet WXYZ,25-Apr,"MARATHON STAR: Incredible to see the amazing Desiree Linden, winner of the 2018 @bostonmarathon talking with Justin Rose today. The Rochester native is making all of us proud. #bostonmarathon2018 #bostonstrong @BostonMarathon_",https://pbs.twimg.com/media/DboaJV2XUAEQodD.jpg,No Video
969,@ISOmadeeasy,No Name,25-Apr,ISO consultants in Boston - take competitive advantage today with ProActive. First to market in the USA gets the edge! http://isomadeeasy.com/ProActive #Boston #boston2018 #BostonCreates #Boston #bostondynamics #BostonStrong #ASQ #qualitymatters #ISO9001 #isoaudit #leadershipmatters,https://pbs.twimg.com/media/Dbn3_3PXcAQMwfB.jpg,No Video
970,@woulduratherbos,No Name,25-Apr,"Would you rather have an alcoholic father, or start chewing tobacco at a young age? #humpday #HumpDayHappiness #boston #bostonstrong",[],No Video
971,@StockHunter140,No Name,25-Apr,Let’s not get carried away just yet #StayinYourLane #BostonStrong,[],No Video
972,@wanderprints,Wander Prints,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_7qtYEasAA_Xyf.jpg,No Video
973,@District_617,District 617,24-Apr,"Whos the “Cheatas Now”(@NYGreekAmerican coaches voice)    
Semi here we come  #wesupportsafira #SafiraForeva #WehateNewYork #Bostonstrong
@OpenCupFan @MASS_Soccer @AmateurCupMedia @USASARegion1 @APyramid_Blog @USASoccer_Fan @NonLeagueUSA",https://pbs.twimg.com/tweet_video_thumb/DbmRUytVAAAX5fb.jpg,https://pbs.twimg.com/tweet_video_thumb/DbmRUytVAAAX5fb.jpg
