Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
153,@AdrianneHaslet,No Name,14-May,"2nd shot, done and dusted!! Thank you @The_BMC for everything you do keep Boston Strong!! Just walking through this hospital on this leg is so emotional, in the best way. Yay science!! #GetVaccinated #bostonstrong #Moderna",https://pbs.twimg.com/media/E1XscG2WYAE6_cz.jpg,No Video
154,@Elemental_io,Elemental Machines,14-May,"Elemental Machines is looking for a #Fulfillment Associate in our #Cambridge office. If you know someone who might be interested, please share!
https://bit.ly/3w4Rq6E
#JoinUs #WeAreFamily #Elemental #BostonStrong #Hiring #LifeSciences #BioTechnology #Pharma #BioPharma #LabOps",https://pbs.twimg.com/media/E1XYIVSWYAIWaOG.jpg,No Video
155,@Triumf2033,Christian Olson,14-May,Let’s see Boston stay on top Let’s go Red Sox #RedSox #bostonstrong,[],No Video
156,@TheMightySite,The Mighty,No Date,No Tweet Contents,https://pbs.twimg.com/media/Fw5cs9lWYAEIpSu.jpg,No Video
157,@dirtywaterdc,DIRTY WATER,14-May,"ITS PLAYOFF TIME!
 #nhlbruins #washingtoncaps #bostonstrong #dirtyh2o #lovethatdirtywater #bostonyouremyhome  AWAITING CONFIRMATION BUT SOMETHING BIG IN THE WORKS FOR GAME 5 Su 5/23 @ Dirty Water https://instagram.com/p/CO20ZJMBnzp/?igshid=2jj3p8j3rash…",[],No Video
158,@KatrinaWTE,No Name,13-May,Proud Mass. native right here! #BostonStrong,[],No Video
159,@Madgeo9804,No Name,13-May,Really enjoying Ellis Burks in the booth for the #redsox. One of my favorite players during my childhood. #bostonstrong,[],No Video
160,@KatrinaWTE,No Name,13-May,Thank you Mr. Secretary! #BostonStrong #UnionStrong,[],No Video
161,@stuartroseman,Stuart Roseman,13-May,My kids 13yo and 15yo got COVID vaccine today at walk in clinic at Hynes Convention Center. Super quick. Super easy. So impressed. #bostonstrong,[],No Video
162,@OberhauserLaw,𝗢𝗯𝗲𝗿𝗵𝗮𝘂𝘀𝗲𝗿 𝗟𝗮𝘄,13-May," Lights shine bright in the city of Boston! #Massachusetts  #city #photooftheday #photo #boston #highway #bostonstrong #bostonphoto #photography #photographylovers @ Boston, Massachusetts https://instagram.com/p/CO1H_CUJljH/?igshid=yvgijjssvhr0…",[],No Video
163,@AlanTonelson,Alan Tonelson,13-May,"Since  I endured many years of Red lighting his victory cigar in the 3Q of #Knicks games, all I can do is say ""Suf-fah!!!""  #Celtics #NBA #BostonStrong?",[],No Video
164,@diabetickitchen,Diabetic Kitchen,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1708879439533166593/img/K06LCB4aRqeJQG8r.jpg,https://pbs.twimg.com/amplify_video_thumb/1708879439533166593/img/K06LCB4aRqeJQG8r.jpg
165,@JohnnyR61105610,Johnny B Wright,13-May,"I’m fully vaccinated & too bad for the rest of you, especially members of the Yankees. #TheView #BostonStrong",https://pbs.twimg.com/tweet_video_thumb/E1R0EaWXsAM4RMV.jpg,https://pbs.twimg.com/tweet_video_thumb/E1R0EaWXsAM4RMV.jpg
166,@SamRosmarin,Sam Rosmarin,13-May,We don’t need 2 teams per sport to win this competition #BostonStrong,https://pbs.twimg.com/media/E1ROOfwXsAYDR67.jpg,No Video
167,@spark1ne_prime,David Guynn,13-May,"#artoftheday #selflove #selfcare #selfie #bostonstrong #citiboy @ Boston, Massachusetts https://instagram.com/p/CO0CFbunMYz/?igshid=6m5ziofuvnlk…",[],No Video
168,@jlane_boston,Jackie Lane,12-May,"I'm so thankful for vaccines.  Biden and crew - let's help get them out worldwide.  

0 deaths in MA yesterday!!!!  #BostonStrong",https://pbs.twimg.com/media/E1MSM3YUYAQqxIL.jpg,No Video
169,@QwikFlickCritic,John SmistadThe Quick Flick Critic,11-May,"It this your ""Home Sweet Home"" hums ""The Quick Flick Critic""?! #home #homesweethome #Video #MusicVideo #laugh #lyrics @TwitterVideo @SusansMusicPage @LadyLakeMusic @RockBand #bostonstrong @BostonDotCom @Bandsintown #RockAndRoll #song #concerts #RockShow
https://thequickflickcritic.blogspot.com/2021/05/new-content-whats-place-you-like-to.html…",https://pbs.twimg.com/tweet_video_thumb/E1J-nTbUcAIlqV7.jpg,https://pbs.twimg.com/tweet_video_thumb/E1J-nTbUcAIlqV7.jpg
170,@ampere_official,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1728101341590077440/img/EDGCOIxy1brvEbhY.jpg,https://pbs.twimg.com/amplify_video_thumb/1728101341590077440/img/EDGCOIxy1brvEbhY.jpg
171,@PSUFAN07,No Name,11-May,Im glad you’re home! #BostonStrong #DirtyWater ,https://pbs.twimg.com/media/E1JIYsWWUAgNWk_.jpg,No Video
172,@JRivard10,No Name,11-May,Otavino coming in? Chalk this one up as an L lol prove me wrong pleasr #redsox #bostonstrong,[],No Video
173,@Bruins_Brasil,Bruins Brasil,11-May,A base vem #BOSTONSTRONG ,[],No Video
174,@loulou6235,No Name,11-May,Please! We here in Boston have gone thru decades of losing before Super bowl wins and world series wins. True fans are loyal when winning or losing. #BOSTONSTRONG.,[],No Video
175,@WoosoxC,The FANSWooSox Booster Club,11-May,Thanks to @JamesTaylor_com for liking our tweets! Last time I saw him was at the #bostonstrong concert on 5/30/13. We’re like old friends now! Welcome to @TweetWorcester!,[],No Video
176,@BigMac4Jack,Jack Blumenthal,11-May,"I am raising money for the Doug Flutie Jr. Foundation for Autism and the ability to run in the 2021 @bostonmarathon. Any and all support is very appreciated! #BostonStrong
https://givengain.com/ap/jack-blumenthal-raising-funds-for-doug-flutie-jr-foundation-for-autism/…",[],No Video
177,@Xyvizocom,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1728141766728040448/img/4PbHq5SEpr-9gz8O.jpg,https://pbs.twimg.com/amplify_video_thumb/1728141766728040448/img/4PbHq5SEpr-9gz8O.jpg
178,@longballlefty,No Name,11-May,Jaylen Brown is out for the rest of the season with a wrist injury that requires surgery. A wasted year for the Boston Celtics. #BostonCeltics #NBA #CelticPride #BostonStrong #defense #teamworkmakesthedreamwork,[],No Video
179,@ronnieisrunning,Ron McCracken,11-May,"https://youtu.be/yg7SeRRNcxM Rainy Monday run made 7,978 days in a row #running and 2 years, 3 days of #sobriety #mentalhealth #MentalHealthAwarenessMonth #MentalHealthMonth #bostonmarathon #bostonstrong #Boston @TheMightySite @TEDTalks @NAMINTX @adidasrunning @NAMIBoston @oofos",[],No Video
180,@EmmaGSamuels,Emma Grinblatas,10-May,Greatest part of my night - @Lawrence kicking the Dorchester accent. Well played ! #bostonstrong  thanks @MSNBC for keeping it real ,[],No Video
181,@ChrisSpinazzola,No Name,10-May,@hallsy09 damn..that OT goal was fine! #bostonstrong,[],No Video
182,@simpleappofcl,Simple App,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_iTul0XIAAKGKy.jpg,No Video
183,@stockordie,No Name,10-May,speedy recovery #BostonStrong,[],No Video
184,@j_d_v_3,Justyn Delli Veneri,10-May,Aroldis Chapman could never! #RedSox #BostonStrong,[],No Video
185,@BrownlieChris,Chris Brownlie,10-May,@NHLBruins  does this mean I'm part of #bruinsnation now?? #GoBruins #bostonstrong #pastatime,[],No Video
186,@WarOnTheRocks,War on the Rocks,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-0qN_tW8AEO7Y5.jpg,No Video
187,@CowBessie,Travel With Bessie,10-May,"The @cheersboston world famous Cheers bar in Boston. Whenever I walk in, all the patrons shout, ""Bessie!"" #Boston #bostonstrong",https://pbs.twimg.com/media/E0FwS2yXsAEXXFS.jpg,No Video
188,@inge31365,No Name,9-May,WHY IS THE BOSTON BOMBER STILL WITH US?? #bostonstrong,[],No Video
189,@ronnieisrunning,Ron McCracken,9-May,"https://youtu.be/c-g-ohbUVUo
7,977 days in a row #running 2 years and 2 days of #sobriety #sober #MentalHealthAwarenessMonth #MentalHealthMatters #MentalHealthMonth #MothersDay #bostonstrong #BostonMarathon #Boston @NAMINTX @NAMICentralTX @NAMIBoston @WBZmarathon @DallasRunClub",[],No Video
190,@Joel40792601,PC is Pretty Cool,9-May,"The Skanks? The team where A Rod slaps because he can't hit? Lol. The Skanks are the cheaters, having all the steroid freaks like Broesus and Rodriguez. And they've only won once in the relevant era, 21st century. BoSox won 4, even the year we had tragedy. #bostonstrong",[],No Video
191,@E2GSports,E2G Sports,9-May,Adorable father daughter time! @NHLBruins #bostonstrong #fatherdaughter #family #sweet #cute #unsungsportsgrid #nhl #hockey #icelife,https://pbs.twimg.com/ext_tw_video_thumb/1391111588455849990/pu/img/nxD10XLZPESwG0PK.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1391111588455849990/pu/img/nxD10XLZPESwG0PK.jpg
192,@E2GSports,E2G Sports,8-May,"#NHLBruins Postgame rundown….
#nhl #hockey #Boston #bostonsports #bostonstrong @NHLBruins #NYR #unsungsportsgrid #keeptalking",[],No Video
193,@BonnieChowdhury,Bonnie Chowdhury,8-May,"Happy to see the Boston Marathon pics, memories of emerging from #bostonstrong",[],No Video
194,@Augurex,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F8qO4VYWgAA6r6R.jpg,No Video
195,@longballlefty,No Name,8-May,"The Boston Celtics need an overhaul. Keep Tatum, Brown, NeSmith, Pritchard, Fournier, and Langford. The rest of the players need to go. #BostonCeltics #Celtics #NBA #NBAPlayoffs #BostonStrong #DannyAinge",[],No Video
196,@Kiaralizmusic,No Name,8-May,"I'm ya faves favorite 
.
.
.
#artistlife #photoftheday #pose #photogenic  #petite #photoshooting #canonphoto #instadaily #instamood #instapic  #followmenow #followformore #music #artist #bostonstrong https://instagram.com/p/COn1DLfHw8C/?igshid=1ty65i4supmkh…",[],No Video
197,@Definitely_Cuff,Storytime Stiz,8-May,"That reminds me of when I was at my uncle's Airbnb, telling a story ad nauseam and out of nowhere I see Harry Kane. I was like 'If it's free it's for me!' #BostonStrong",[],No Video
198,@ronnieisrunning,Ron McCracken,8-May,"https://youtu.be/c-g-ohbUVUo
Boston Strong  Two years of #sobriety #mentalhealth #MentalHealthMonth #SuicidePrevention #BostonMarathon #bostonstrong #Boston @adidasrunning @runnersworld @saucony @NAMINTX @NAMICentralTX @NAMIBoston @bostonmarathon @TEDTalks @StrongDucks @BAA",[],No Video
199,@Inc,No Name,No Date,No Tweet Contents,[],No Video
200,@SasserModestino,Alicia Sasser Modestino,7-May,"Proud that @Northeastern found a way to let graduates celebrate this important milestone safely even as we see the light at the end of the pandemic tunnel...
#homefieldadvantage
#redsoxnation
#bostonstrong",[],No Video
201,@KO_Reporter,Kristaps Olson,7-May,"TFW you crack back into the top-10 overall of @TGFBI (thanks, John Means!) and yet are no closer to first place in your league.

Curse you, @Beerad30! #Nemesis #BostonStrong",https://pbs.twimg.com/tweet_video_thumb/E0ytkgYWEAIE1U1.jpg,https://pbs.twimg.com/tweet_video_thumb/E0ytkgYWEAIE1U1.jpg
202,@chaoscarnivalio,Chaos Carnival 2024,No Date,No Tweet Contents,https://pbs.twimg.com/media/F65F-6lWcAAzQEM.jpg,No Video
203,@runtroopy,Lee Troop,7-May,"Guess who finally achieved their dream of being able to run the @bostonmarathon!

Freyja now the elite athlete of the family.

#bostonstrong #marathon #lookoutboston",https://pbs.twimg.com/media/E0ySP-QUYAMsdMA.jpg,No Video
204,@lifeisavacay,Carrie McCollum,6-May,At the Longwharf (next to the Marrio  #Travel #Boston #BostonAquarium #MarriottLongwharf #Longwharf #Water #Boats #Sunrise #Dock #Wharf #Massachusetts #CarrieMcCollum #MyLifeIsAnEndlessVacation #TravelBoston #BostonStrong,[],No Video
205,@JBurchfieldSr,Jimmy Burchfield,6-May,"I want to wish @CharlesRosaMMA  the best of luck on June 26th on UFC Fight Night against Justin Jaynes! We all will be rooting for you! One of our favorite mma fighters ever, “Boston Strong” Charles Rosa! Love you, Mr. B #CEStoUFC #BostonStrong",https://pbs.twimg.com/media/E0uWPxBWEAcJGpc.jpg,No Video
206,@KristenAntaya,No Name,6-May,I'm a @bostonmarathon charity fundraiser! CLICK TO DONATE in support of @BrighamWomens:  https://gofundme.com/f/help-kristen-support-the-stepping-strong-center?sharetype=teams&member=10576877&rcid=r01-162032444428-3976610cc47e48f2&pc=tw_co_campmgmt_w&utm_medium=social&utm_source=twitter&utm_campaign=p_lico+share-sheet… #GoFundMe #running #RunTo125 #bostonmarathon #bostonstrong,[],No Video
207,@6unalv,No Name,6-May,My money is on Eovaldi today #bostonstrong @RedSox,[],No Video
208,@CviaD,Communication via Design,6-May,"May is #NationalPreservationMonth at @BOSPreservation, so please consider supporting them so they can continue to advocate for the future of #Boston's historic buildings, landscapes & communities. http://bit.ly/CviaD-VickiAdjami-BPA-21…
#supportlocal #bostonhistory #bostonstrong #bostonpride",https://pbs.twimg.com/media/E0twJh1XMAAMCMK.jpg,No Video
209,@HeroWarsWeb,Hero Wars,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1727975042087067648/img/Yo_hldPSx9bDwX3H.jpg,https://pbs.twimg.com/amplify_video_thumb/1727975042087067648/img/Yo_hldPSx9bDwX3H.jpg
210,@jacksonscafe,No Name,6-May,"not so much a moment, but seeing the 2013 #bostonstrong #RedSox with big papi play and win at k.c. that season was so special due to the horrific bombing and the unexpected world series win. very emotional experience for a sox fan who lives a long way from fenway.",[],No Video
211,@ronnieisrunning,Ron McCracken,6-May,"#mentalhealth
#MentalHealthMonth
#SuicidePrevention
#running #BostonMarathon
#bostonstrong
@runnersworld
@TEDTalks @1053thefan
@TheMightySite
@OkayToSay
@NAMINTX
@BAA
Check out my podcast, Running Ron's Marathon Journey To Mental Health, on @anchor:",[],No Video
212,@BBALLFan617,No Name,5-May,  can’t wait these match ups bout to bring some real Bball players out from the shadows  #BostonStrong,https://pbs.twimg.com/tweet_video_thumb/E0o2SrVWQAEiMiP.jpg,https://pbs.twimg.com/tweet_video_thumb/E0o2SrVWQAEiMiP.jpg
213,@korf13,mike korfhage,5-May,This will never get old. Very thankful to be attending the first ever fall Boston Marathon.  Going to be epic. #bostonstrong #bostonmarathon #sub3 #wolfpack https://instagram.com/p/COfM_TVFPFH/?igshid=15wwyu8vnepec…,[],No Video
214,@ampere_official,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_uI5mqbsAAdQQE.jpg,No Video
215,@Mg5885,No Name,5-May,Congrats on your win! Represent Bean Town!! #bostonstrong,[],No Video
216,@erikchazin,Erik Chazin,4-May,"It’s officially official. I’ll see everyone in Boston at my 2nd and the 125th @BostonMarathon on October 11. Time to be Boston Strong 
#RunTo125 #BeBoston #BostonStrong #Boston2021 #BecomeBostonbaa #BostonMarathon #BTB #MarathonMentality #BelieveTrainBecome",https://pbs.twimg.com/media/E0le9POVIAAoh-A.jpg,No Video
217,@IamJonSantiago,Jon Santiago,4-May,"Each and every day, the firefighters of @BostonFire keep residents and our city #BostonStrong. This #InternationalFirefightersDay, we all thank you for your service and dedication.",[],No Video
218,@kitcateleven,No Name,4-May,Boston Red Sox!!!  @RedSox #DogeFam #dogecoin #bostonstrong  Come awn!!!,[],No Video
219,@JohnnyR61105610,Johnny B Wright,4-May,"Warren is a fraud hustler who taught at Harvard, barely. I come from a city of frauds. I can spot one easy. #TheView #BostonStrong",https://pbs.twimg.com/tweet_video_thumb/E0jfGf6WUAAbHCi.jpg,https://pbs.twimg.com/tweet_video_thumb/E0jfGf6WUAAbHCi.jpg
220,@EveLittlepage,PardonRealityWinner Littlepage,4-May,Sounds like a great day! So many familiar references on that little napkin! Nostalgic for my old stomping grounds! #ILoveBoston #BostonStrong,[],No Video
221,@stickermule,Sticker Mule,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1688968142025007104/img/NvxXjaw4qyWUYa8Z.jpg,https://pbs.twimg.com/amplify_video_thumb/1688968142025007104/img/NvxXjaw4qyWUYa8Z.jpg
222,@chipgoines,Catless Cat Lady,3-May,"Hopkinton, MA is well known as the home of the @bostonmarathon.
But in 2021 it was the site of the first lynching in Massachusetts since lynchings in America were officially recorded. Is this what #BOSTONSTRONG means now?
Do better Massachusetts, Do. Better.
@naacp #mapoli",https://pbs.twimg.com/media/E0fO6OdXIAcwoKY.jpg,No Video
223,@Mary_Russ,No Name,3-May,walking around Boston with my boobies out #bostonstrong ,https://pbs.twimg.com/ext_tw_video_thumb/1389273509210296329/pu/img/ZEGITc0K6rEeG0Lw.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1389273509210296329/pu/img/ZEGITc0K6rEeG0Lw.jpg
224,@islechildtish,Tishawna Scotland,3-May,Stop by blaze pizza today in Rhode Island and Boston . Support my platform respect is love . Which is domestic violence awareness #boston #blazepizza #repost #bostonstrong #support #Massachusetts #pizza #domesticviolence #represent #pageantqueen #rhodeisland @BlazePizza,https://pbs.twimg.com/media/E0eeYD0WYAIvVm4.jpg,No Video
225,@Consciouslyexpo,Leonard Tshitenge,2-May,"May is Mental Health Awareness Month
@NAMIMass @NASWMA @nasw @CityOfBoston @ArtsinBoston @DrJoyDeGruy #MentalHealthAwarenessMonth #Arts #EndRacism #BlackLivesMatter #bostonstrong #wehumantoo #Trauma",https://pbs.twimg.com/media/E0bM73hXMAE_o6L.jpg,No Video
226,@coderabbitai,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-_JCdGaAAAaw1R.jpg,No Video
227,@timmurleyart,Tim Murley,2-May,Believe.  #RedSox #baseball #redsoxnation #bostonredsox #bostonstrong #wally #yankees #bostoncommon #commissionsopen #bruins #patriots #celtics #fenwaypark #ml #boston #jimmyfund #dropkickmurphys #dirtywater #tombrady #greenmonster #bigpapi #childrensbooks #art #Rangers,https://pbs.twimg.com/media/E0aNaxOWUAAYqSo.jpg,No Video
228,@schalke_usa,Schalke USA,2-May,Boston Red Sox for life! #RedSoxNation #BoSox #BostonStrong #BaseballIsLife ,https://pbs.twimg.com/media/E0aMpyEX0AYOcmL.jpg,No Video
229,@Sreindel,Scott Reindel,2-May,Way to represent! #bostonstrong,[],No Video
230,@nevacrentals,NE Vacation Rentals,2-May,"Cherry Blossoms  #spring #may #cherryblossom #newengland #daytrip #boston #bostonstrong #capeology #bostoninfluencer #bostonskyline @ Boston, Massachusetts",[],No Video
231,@ChicoMann3,Frankie Soprano III,1-May,"I seen #CaliforniaStrong, like  did I miss a terrorist act or natural disaster... nope. Whoever coined that hashtag, should go meet the victims & their families from #BostonStrong and see the destruction which lead to #HoustonStrong. I love my state, but that’s ridiculous.",[],No Video
232,@aweed01,Amy VOTEOUTFASCISTGOP Weed,1-May,TWO AND THROUGH. #Moderna #vaxxed #vaxxedandrelaxed #bostonstrong,https://pbs.twimg.com/media/E0VZnY3XMAUwH6x.jpg,No Video
