Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
2525,@MedSpaMilton,Reflections MedSpa,14-Apr,"Marathon weekend is here. It's official! Check out the link about Sara.

https://backonmyfeet.org/fundraising/boston-bound-fundracer/…
#backonmyfeet #26.2 #bostonmarathon #bostonstrong",https://pbs.twimg.com/profile_images/832067419451514880/HOgX287v_normal.jpg,No Video
2526,@GoTravellords,Game of Travellords,14-Apr,"As Marathon Monday is around the corner, we remember how strong our community can be in times of crisis and suffering
.
#bostonstrong #boston #bostonmarathon #bostonmarathon2019 #weremember #together #togetherness http://bit.ly/2Z7bWE1",https://pbs.twimg.com/profile_images/918207456316026880/QSgWoQwK_normal.jpg,No Video
2527,@LipicaShah,Lipica Shahvoted YES,14-Apr,"Friends & strangers!! Who do I need to virtually cheer on at the @bostonmarathon tomorrow?!

Already so excited for my college pal Avery Lewis!!

#RunnerHoliday #Run4Life #BostonStrong #Boston2019",https://pbs.twimg.com/profile_images/1722836177877655552/efzRn8ds_normal.jpg,No Video
2528,@RobertoMandje,Roberto Mandje,14-Apr,Lovely morning here in Boston. Cruisy run along the Charles River w/ #TeamNYRR mate: Jon. G’luck to all runners ahead of tomorrow’s #BostonMarathon. Looking forward to chatting with more of you on day two @ the @runnersworld house today! #BostonStrong ,https://pbs.twimg.com/profile_images/1382013306127405058/quM9i91L_normal.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1117426659823583232/pu/img/66f7atEITuns2vMN.jpg
2529,@ft_content,FT Partner Content,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/966292403530489856/9YWIrY5r_normal.jpg,No Video
2530,@BobKarpDR,Bob Karp,14-Apr,Boston Bodhi wishing everyone in Beantown a happy & safe Patriots Day & #BostonMarathon Monday!!  @BAA #BostonStrong @runmeb,https://pbs.twimg.com/profile_images/1728035109125693440/o_unfWgS_normal.jpg,No Video
2531,@matildeub,matilda urrea,14-Apr,Have fun sleep in post  and post from EXPO #BostonStrong,https://pbs.twimg.com/profile_images/1062473684869242880/nIIEzQDH_normal.jpg,No Video
2532,@CoachTB_SC,Trisha Brown,14-Apr,If you are on the Marathon Route today be on the lookout for Lucas Carr and @mjb_3. Due to weather tomorrow they will be running today! #BostonStrong,https://pbs.twimg.com/profile_images/530120164298080256/YDxREaqo_normal.jpeg,No Video
2533,@Rey_Reyes_11,No Name,14-Apr,What a beautiful day in Boston! #BostonMarathon2019 #bostonstrong,https://pbs.twimg.com/profile_images/1624920668243431424/RhANxAwl_normal.jpg,No Video
2534,@fenelyy,No Name,14-Apr,“Some people did something.” #bostonstrong,https://pbs.twimg.com/profile_images/1457653138102661122/aGyj6Q_n_normal.jpg,No Video
2535,@HauntedHappens,Haunted Happenstance,14-Apr,"One more day, Boston is ready!! #bostonstrong ",https://pbs.twimg.com/profile_images/1222936336627388416/Tqs79hzX_normal.jpg,No Video
2536,@dianeurso,Diane Andoscia Urso,14-Apr,"@RobGronkowski is a one man party, long live the Gronk!! #BostonStrong #BostonBruins #bostonsports #Patriots",https://pbs.twimg.com/profile_images/1115228241000902657/_IJ8tIRA_normal.jpg,No Video
2537,@SamSully03,Sam Sullivan,14-Apr,#BostonStrong Love my city.,https://pbs.twimg.com/profile_images/655868959363866625/AV5oFh_o_normal.jpg,No Video
2538,@doorplay,No Name,14-Apr,"So proud of you @AdrianneHaslet!!
Your strength and courage has been amazing...you are the woman's poster for #BostonStrong",https://pbs.twimg.com/profile_images/1318358259988942850/wWtG46nO_normal.jpg,No Video
2539,@HarvardNPLI,NPLI at Harvard,14-Apr,"What inspires us about the @bostonmarathon? Communities united to support runners striving to do their best—many supporting causes and remembering loved ones. It’s why, together, we are #BostonStrong #resilience #love #Boston2019 #MarathonMonday",https://pbs.twimg.com/profile_images/578573926370009088/TdxmQgH0_normal.png.jpg,No Video
2547,@LynnCufley,Lynn Cufley,14-Apr,#BostonStrong Daffodils  outside @Marathon_Sports and all over the city. #BostonStrong #BostonMarathon #Boston2019,https://pbs.twimg.com/profile_images/1487114347830812676/WyZ77WMX_normal.jpg,No Video
2548,@SnowcatTish,Snowcat Tish,14-Apr,"We won't ever forget
#BostonStrong",https://pbs.twimg.com/profile_images/1728127311726202880/CCZe66Ka_normal.jpg,No Video
2549,@JWTinnell,Jordan Tinnell,14-Apr,Text RUNNER to 234567 and then enter my bib# “3523” to follow my progress in the @b_a_a_ #luckynumber7 #bostonstrong #heartbreakhill 26.2brew https://instagram.com/p/BwO3jx4lEyp/?utm_source=ig_twitter_share&igshid=2cnnjs2j77xm…,https://pbs.twimg.com/profile_images/1092080426129199104/0nF9lg8t_normal.jpg,No Video
2550,@KYore33,No Name,14-Apr,Next fight Boston? #garden #bostonstrong,https://pbs.twimg.com/profile_images/1239002105802887168/NF2RlWiW_normal.jpg,No Video
2551,@rungodale,Mark Godale,14-Apr,Boston Marathon with my Brother and Scott @scottjurek #bostonstrong #bostonmarathon #run #ultrarunning https://instagram.com/mark_godale/p/BwOTP0choeA/?utm_source=ig_twitter_share&igshid=puk11kh42fvh…,https://pbs.twimg.com/profile_images/2195140374/image_normal.jpg,No Video
2552,@desertsoxgirl,Christine Walsh,13-Apr,"Looks like fun Deirdre hope you're having a great time! Good race wishes to you! 
#BostonMarathon
#BostonStrong
#BoatonYoureMyHome",https://pbs.twimg.com/profile_images/1648300031714430976/93gdheff_normal.jpg,No Video
2553,@RunGearGuy,No Name,13-Apr,The @olympicchannel is airing previous @bostonmarathon races. Pretty cool if you need something to watch. #runchat #BostonStrong #BostonMarathon,https://pbs.twimg.com/profile_images/747748414235021312/mk23AaUK_normal.jpg,No Video
2554,@ronnieisrunning,Ron McCracken,13-Apr,"https://youtu.be/0c5zoqyqWCY 7,219 days in a row.  #BostonMarathon2019 #BostonStrong #Boston #LondonMarathon #StarWarsCelebration #BAA5K #adidas #running",https://pbs.twimg.com/profile_images/860939233879613440/q8-xzEDG_normal.jpg,No Video
2555,@JuicyJ_510,Jake Matthias,13-Apr,Bruins win! Good stuff tonight boys! @NHLBruins #BostonStrong,https://pbs.twimg.com/profile_images/1476391084146233344/J5GuMU20_normal.jpg,No Video
2556,@kerithompson,Keri Thompson,13-Apr,4 names forever etched in our hearts. #bostonstrong https://boston.cbslocal.com/2019/04/13/remember-spectators-killed-boston-marathon-bombings/…,https://pbs.twimg.com/profile_images/755032268570263552/eqEfhpt-_normal.jpg,No Video
2557,@verified,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1683364031921356800/lC0xkPJZ_normal.jpg,No Video
2561,@CareerNicole,Nicole Martin,13-Apr,Pre-Ruck reflection. #bostonstrong #marathonready #toughruck2019,https://pbs.twimg.com/profile_images/1495524983707258887/0wExTbjr_normal.jpg,No Video
2562,@MegWeil,No Name,13-Apr,how are we having drones invading the airspace of a public high concentration event like a sox game in the days leading up to patriots day and the marathon?. #securitycheck #BostonMarathon #BostonStrong #bpd,https://pbs.twimg.com/profile_images/1721322464452485120/FSwOf95i_normal.jpg,No Video
2563,@LalehFitness,Laleh Fitness,13-Apr,"So excited for my beautiful, dear friend, @taddeytracy on her #BostonMarathon #race on Monday! Tracy, you are an amazing runner and athlete! So proud of you! Wishing you a safe and incredible race...Go get ‘em girl!!! #BostonMarathon2019 #BostonStrong #Running #Mindset",https://pbs.twimg.com/profile_images/1545894225996156928/pp6KgJ3__normal.jpg,No Video
2564,@bobbyg64,No Name,13-Apr,Like seeing the Garden crowd singing the National Anthem! #Bostonstrong,https://pbs.twimg.com/profile_images/1127720879662694406/e_qiA1Ne_normal.jpg,No Video
2565,@PatrickCCaron,Patrick Caron,13-Apr,We’re in this together. LET’S GO!  #BostonStrong @ Boston Marathon (Mile 10) https://instagram.com/patrickccaron/p/BwNyDHzBpFA/?utm_source=ig_twitter_share&igshid=u4ckn6w2t72b…,https://pbs.twimg.com/profile_images/945784730989056001/eqRGCt0V_normal.jpg,No Video
2566,@scott_reynolds7,Scott Reynolds,13-Apr,"@NHLBruins all Bruins fans should blow up twitter by Tweeting a reply to the @NHLBruins page. #BOSTONSTRONG, #itsinourblood, #GOBRUINSGO, #BELIEVEINBOSTON",https://pbs.twimg.com/profile_images/1114548890689245185/RIq0ryVL_normal.jpg,No Video
2567,@PublicTransitJB,Joshua Brown,13-Apr,Heading home after Day 2 of working the 1st Annual @bostonmarathon #FanFest before the @UMassHockey game starts at 8:00pmET on ESPN2 for the National Championship. #BostonMarathon #BostonStrong #LeadWithUs #DivestTheRest #Flagship #NewMass #UniteTheMasses #UMassNation #FrozenFour,https://pbs.twimg.com/profile_images/1216805807188213762/cgmmJhf0_normal.jpg,No Video
2568,@DarlingtonChick,No Name,13-Apr,"@JimmieJohnson I am so proud of you.  Kick some ass. Tonight, and Monday. #BostonMarathon2019 #BostonStrong",https://pbs.twimg.com/profile_images/1725707670772940800/2PZm7GZ5_normal.jpg,No Video
